track_name,track_id,artist_name,artist_id,album_name,album_id,release_date,duration_ms,popularity,lyrics,matched_url
Sangue latino,5Z6ElU3PQR1FYHhaiE2ziA,Secos & Molhados,4EKJxXaAZapG14Q5FTZoxm,Dois momentos,5zpJT7lcHVKZ4aujc0G8s3,1973,129692,19,"

Jurei mentiras, e sigo sozinho
Assumo os pecados
Os ventos do norte não movem moinhos
E o que me resta é só um gemido

Minha vida, meus mortos, meus caminhos tortos
Meu sangue latino
Minh'alma cativa

Rompi tratados, traí os ritos
Quebrei a lança, lancei no espaço
Um grito, um desabafo
E o que me importa é não estar vencido

Minha vida, meus mortos, meus caminhos tortos
Meu sangue latino
Minh'alma cativa",https://genius.com/Secos-and-molhados-sangue-latino-lyrics
As Mariposa,3YXA9Smn7CDYtJAG6ykVJc,Adoniran Barbosa,7vTlV3ajnMxl5l0ahupUeP,Adoniran Barbosa,034ir9swD9gSpQNsfu9Ri4,1974-08-05,118026,34,"— Boa noite, Lâmpida
— Boa noite, Mariposa
— Permita-me oscular-lhe a sua face?
— Pois não, mas rápido, hein? Porque daqui a pouco eles me apagam

As mariposa', quando chega o frio
Fica dando vorta em vorta da lâmpida pra se esquentar
Elas roda, roda, roda, dispois se senta
Em cima do prato da lâmpida pra descansar
As mariposa', quando chega o frio
Fica dando vorta em vorta da lâmpida pra se esquentar
Elas roda, roda, roda, dispois se senta
Em cima do prato da lâmpida pra descansar

Eu sou a Lâmpida
E as mulher' é as mariposa'
Que fica dando vorta em vorta de mim
Tudo as noite', só pra me beijar

As mariposa', quando chega o frio
Fica dando vorta em vorta da lâmpida pra se esquentar
Elas roda, roda, roda, dispois se senta
Em cima do prato da lâmpida pra descansar
As mariposa', quando chega o frio
Fica dando vorta em vorta da lâmpida pra se esquentar
Elas roda, roda, roda, dispois se senta
Em cima do prato da lâmpida pra descansar

Tá muito bom
Mas não vai se acostumar, viu, mariposinha?",https://genius.com/Adoniran-barbosa-as-mariposa-lyrics
Corre-Corre,0pTHH8ypfUC6wF6VpjKNIP,"Rita Lee, Roberto De Carvalho","7dnT2FUXhjirperXaH22IJ, 4w4ll81d0dR8gz989jjko1",Rita Lee,50grT4Iw3RbK8ZGnGWwk4Z,1979-01-02,284666,28,"
O ano passado passou tão apressado
Eu sei que foi um corre-corre-corre danado
O ano inteiro eu passei sem dinheiro
Eu sei que foi um tal de segurar essa peteca no ar
Como se fosse empinar papagaio

Nem sempre tem vento
Mas sempre tem jeito pra dar
Quando se trata de vida ou de morte
E se não me engano
No próximo ano
Vai vir aquela dose de cicuta que eu vou ter que engolir
Como se fosse um suco de fruta
Como se fosse eu a grande maluca

Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre

O ano passado passou tão apressado
Eu sei que foi um corre-corre-corre danado
O ano inteiro eu passei sem dinheiro
Eu sei que foi um tal de segurar essa peteca no ar
Como se fosse empinar papagaio

Nem sempre tem vento
Mas sempre tem jeito pra dar
Quando se trata de vida ou de morte
E se não me engano
No próximo ano
Vai vir aquela dose de cicuta que eu vou ter que engolir
Como se fosse um suco de fruta
Como se fosse eu a grande maluca

Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre

Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre
Corre-corre-corre",https://genius.com/Rita-lee-corre-corre-lyrics
Meu Caro Amigo,2thBIDQBbBSUG7tcwUw7Mw,Chico Buarque,6tOsSffQQIXmK8TqsDck8t,Meus Caros Amigos,2LxncTIR5lf2dzoZb3QNC6,1976-01-01,261666,51,"Meu caro amigo me perdoe, por favor
Se eu não lhe faço uma visita
Mas como agora apareceu um portador
Mando notícias nessa fita
Aqui na terra 'tão jogando futebol
Tem muito samba, muito choro e rock'n'roll
Uns dias chove, noutros dias bate sol
Mas o que eu quero é lhe dizer que a coisa aqui tá preta
Muita mutreta pra levar a situação
Que a gente vai levando de teimoso e de pirraça
E a gente vai tomando que, também, sem a cachaça
Ninguém segura esse rojão
Meu caro amigo, eu não pretendo provocar
Nem atiçar suas saudades
Mas acontece que não posso me furtar
A lhe contar as novidades
Aqui na terra tão jogando futebol
Tem muito samba, muito choro e rock'n'roll
Uns dias chove, noutros dias bate sol
Mas o que eu quero é lhe dizer que a coisa aqui tá preta
É pirueta pra cavar o ganha-pão
Que a gente vai cavando só de birra, só de sarro
E a gente vai fumando que, também, sem um cigarro
Ninguém segura esse rojão

Meu caro amigo, eu quis até telefonar
Mas a tarifa não tem graça
Eu ando aflito pra fazer você ficar
A par de tudo que se passa
Aqui na terra 'tão jogando futebol
Tem muito samba, muito choro e rock'n'roll
Uns dias chove, noutros dias bate sol
Mas o que eu quero é lhe dizer que a coisa aqui tá preta
Muita careta pra engolir a transação
E a gente tá engolindo cada sapo no caminho
E a gente vai se amando que, também, sem um carinho
Ninguém segura esse rojão
Meu caro amigo, eu bem queria lhe escrever
Mas o correio andou arisco
Se me permitem, vou tentar lhe remeter
Notícias frescas nesse disco
Aqui na terra 'tão jogando futebol
Tem muito samba, muito choro e rock'n'roll
Uns dias chove, noutros dias bate sol
Mas o que eu quero é lhe dizer que a coisa aqui tá preta
A Marieta manda um beijo para os seus
Um beijo na família, na Cecília e nas crianças
O Francis aproveita pra também mandar lembranças
A todo o pessoal
Adeus",https://genius.com/Chico-buarque-meu-caro-amigo-annotated
Coisas Da Vida,5I9ToztAXrpsRbgVh1H8Lu,Rita Lee,7dnT2FUXhjirperXaH22IJ,Entradas E Bandeiras,6ijeidJRPXQntGfec5gkFk,1976,197973,46,"
Quando a lua apareceu
Ninguém sonhava mais do que eu
Já era tarde
Mas a noite é uma criança distraída

Depois que eu envelhecer
Ninguém precisa mais me dizer
Como é estranho ser humano
Nessas horas de partida

É o fim da picada
Depois da estrada começa uma grande avenida
No fim da avenida
Existe uma chance, uma sorte, uma nova saída

São coisas da vida
E a gente se olha, e não sabe se vai ou se fica

Qual é a moral?
Qual vai ser o final dessa história?

Eu não tenho nada pra dizer
Por isso eu digo
Que eu não tenho muito o que perder
Por isso jogo
Eu não tenho hora pra morrer
Por isso sonho

Ah-ah, são coisas da vida
Ah-ah, e a gente se olha, e não sabe se vai ou se fica
Ah-ah, são coisas da vida
Ah-ah, e a gente se olha, e não sabe se vai ou se fica
Ah-ah, são coisas da vida
Ah-ah, e a gente se olha, e não sabe se vai ou se fica
Ah-ah, são coisas da vida
Ah-ah, e a gente se olha, e não sabe se vai ou se fica",https://genius.com/Rita-lee-coisas-da-vida-lyrics
Pa-ran-pan-pan,4xDjUQYO36C61UclXfonfG,Ney Matogrosso,2SFIMUkCdZowbeisskDdhn,Bandido (1976),3xleF5mVrqvqCI2XHLZLug,1976,169560,25,"
De to'lo negro de Havana
Yo soy el negro ma' guapetón
Yo soy el ma' cubanchero
Que se pasea por malecón
La negras se vuelven locas
Por mi cintura montada en flán
Por que dicen que yo tengo
Pa ran pan pan pan pan
Ay, Negra, mueve la cintura
Ay, Negra, échate pa' cá
Dejame sentir, mi negrita santa
To'a tu sabrosura
Ay, Mira que no puedo mas
Ayer una mulatica como queriendo me namorar
Me dijo, ""Negrito santo, quiero que tu sea mi papá""
Fuimos a su apartamento y como donde las tomam las dan
Al verme solo con ella
Pa ran pan pan pan pan
Ay, Negra, mueve la cintura
Ay, Negra, échate pa' cá
Dejame sentir, mi negrita santa
To'a tu sabrosura
Ay, Mira que no puedo ma'

De to'lo negro de Havana
Yo soy el único que habla inglé
Yo se decir ""guasimara"" y en un apuro contesto ""yes""
Todas las americanas dicen que vienen a turistear
Pero vienen a la Havana
Pa ran pan pan pan pan
Ay, Negra, mueve la cintura
Ay, Negra, échate pa' cá
Dejame sentir, mi negrita santa
To'a tu sabrosura
Ay, Mira que no puedo mas
Ayer una mulatica como queriendo me namorar
Me dijo, ""Negrito santo, quiero que tu sea mi papá""
Fuimos a su apartamento y como donde las tomam las dan
Al verme solo con ella
Pa ran pan pan pan pan
Ay, Negra, mueve la cintra
Ay, Negra, échate pa' cá
Dejame sentir, mi negrita santa
To'a tu sabrosura
Ay, Mira que no puedo ma'
De to'lo negro de Havana
Yo soy el único que habla inglé
Yo se decir ""guasimara"" y en un apuro contesto ""yes""
Todas las americanas dicen que vienen a turistear
Pero vienen a la Havana
Pa ran pan pan pan pan

Ay, Negra, mueve la cintra
Ay, Negra, échate pa' cá
Dejame sentir, mi negrita santa
To'a tu sabrosura
Ay, Mira que no puedo mas",https://genius.com/Ney-matogrosso-medley-paranpanpan-bandido-corazon-bandolero-lyrics
Senhor F,0ZyEHJ9xFIcaq08ePUkms6,Os Mutantes,5C0gCCG8N5Dh5dZytIgzLX,"""Os Mutantes""",0RBkIFbQy91qv8Tqja20og,1968-01-01,155893,28,"O Senhor F
Vive a querer
Ser Senhor X
Mas tem medo de nunca voltar
A ser o Senhor F outra vez

O Senhor X
É o herói (X)
Que na TV (X)
Nunca perde o seu chapéu
E faz o Senhor F sonhar

Sonhar em ter
Pros outros ver
Olhos azuis
Ter um carro igual ao de X
E conquistar a mulher do patrão

Dê um chute no patrão
Dê um chute no patrão
Dê um chute no patrão

Você também
Quer ser alguém
Abandonar
Mas tem medo de esquecer
O lenço e o documento outra vez

Dê um chute no patrão (Extra, extra, extra)
Dê um chute no patrão (Dê um chute no patrão)
Dê um chute no patrão",https://genius.com/Os-mutantes-senhor-f-lyrics
Tititi Galinhagem,5nPYQSBGnHtb2Z1DTDin6T,"Rita Lee, Roberto De Carvalho","7dnT2FUXhjirperXaH22IJ, 4w4ll81d0dR8gz989jjko1",Saúde,5zvIJc4CPmQhafWnvmd9UR,1981,278373,30,"Corre e vê se eu estou lá na China
E se estiver vê se me deixa em paz
Eu quero mais ficar bem longe desse tititi
Pouco milho pra muito bico
Muita caca pra pouco penico
Não vou procurar sarna pra me coçar
Então desgrude e vai à luta, chega de blá blá blá...
Volta e meia, meia volta, volver
Saio de fino pra ninguém perceber
Essa galinhagem é mais chata que gilete
Nada mais furado do que papo de tiete
Volta e meia, meia volta volver
Saio de fino pra ninguém perceber
Essa galinhagem é mais chata que gilete
Nada mais furado do que papo de tiete
Tititi, tititi, tititi
Papo de tiete",https://genius.com/Rita-lee-tititi-galinhagem-lyrics
Napoleão,2gogE5FHbti9vjtTSgGHm0,Ney Matogrosso,2SFIMUkCdZowbeisskDdhn,Sujeito Estranho (1980),6SO9Yfh33oVqDadjFIE9wm,1980,172977,11,"Napoleão viveu com seus 100 soldados
Napoleão com seus 100 soldados
Napoleão comeu com seus 100 soldados
Napoleão com seus 100 soldados
Napoleão dormiu com seus 100 soldados
Napoleão com seus 100 soldados
Napoleão morreu com seus 100 soldados
Napoleão com seus 100 soldados
Um morreu de frente, o outro morreu de lado
Napoleão com seus 100 soldados
Um morreu deitado, outro morreu sorridente
Napoleão com seus 100 soldados
Um era soldado, outro era presidente
Napoleão com seus 100 soldados
Ah! um era meu avô o outro era filho meu
Napoleão com seus 100 soldados
Um morreu decapitado, o outro morreu soluçando
Napoleão com seus 100 soldados
Um até morreu gritando, cada qual mais diferente
(2x)
Ai, ai, ai, quedê?
Ai, ai, ai, quede, quedê?
Ai, ai, ai, quedê?
Quede, quede, quede, quedê, quedê?
Mas quem é que sabe o nome desses 100 soldados
Napoleão com seus 100 soldados
Quem é que sabe o sobrenome desses 100 soldados
Napoleão com seus 100 soldados
100 soldados sem velório 100 guerreiros sem história
Napoleão com seus 100 soldados
100 minutos sem memória sem certo e sem errado
Napoleão com seus 100 soldados
E quem sabe me dizer se eram 100 soldados
Napoleão com seus 100 soldados
Eu quero ver pra acreditar
Eu quero ver, eu quero ver
Ai, ai, ai quedê? ( ... )",https://genius.com/Ney-matogrosso-and-pedro-luis-e-a-parede-napoleao-lyrics
Tiroleite,39kjDLzu7ECthuDqTOucX3,Rita Lee,7dnT2FUXhjirperXaH22IJ,Hoje É O Primeiro Dia Do Resto Da Sua Vida,5ZlHWrqJd7XspIlo4ydEFu,1972-01-01,228693,17,"Bicando céu, fumando só
Então pensei, por quê não viver aqui?
Enquanto a turma de vaqueiros tira o leite
Eu vejo daqui a nuvem passar
E lá no chão a grama brotar
Então pensei, por quê não viver aqui?
Enquanto a turma de vaqueiros tira o leite
Tira o lei, tira o lei
Tira o lei, tira o leite
Tira o lei, tira o lei
Tira o lei, tira o leite
Hum, cheirinho bom pairando no ar
Que curtição, que leite legal
Então pensei, por quê não viver aqui?
Enquanto a turma da cidade dá um duro
Enquanto a turma da cidade dá um duro
Enquanto a turma da cidade dá um duro
Enquanto a turma da cidade dá um duro
Até às seis
Enquanto a turma da cidade dá um duro
Enquanto a turma da cidade dá um duro
Enquanto a turma da cidade dá um duro
Até às seis
Enquanto a turma da cidade dá um duro
Enquanto a turma da cidade dá um duro
Enquanto a turma da cidade dá um duro
Enquanto a turma da cidade dá um duro
Até às seis
Dá um duro até às seis
Dá um duro até às seis",https://genius.com/Rita-lee-tiroleite-lyrics
Trocando Em Miúdos,2hsLZH9ZoyQAo1drxbF1Il,Chico Buarque,6tOsSffQQIXmK8TqsDck8t,Chico Buarque,4K3E5bhJb92E7eyeIJ16QR,1978-01-01,172160,45,"
Eu vou lhe dar a medida do Bonfim
Não me valeu
Mas fico com o disco do Pixinguinha, sim?
O resto é seu
Trocando em miúdos, pode guardar
As sobras de tudo que chamam lar
As sombras de tudo que fomos nós
As marcas do amor nos nossos lençóis
As nossas melhores lembranças

Aquela esperança de tudo se ajeitar
Pode esquecer
Aquela aliança, você pode empenhar
Ou derreter
Mas devo dizer que não vou lhe dar
O enorme prazer de me ver chorar
Nem vou lhe cobrar pelo seu estrago
Meu peito tão dilacerado

Aliás
Aceite uma ajuda do seu futuro amor
Pro aluguel
Devolva o Neruda que você me tomou
E nunca leu
Eu bato o portão sem fazer alarde
Eu levo a carteira
De identidade
Uma saideira
Muita saudade
E a leve impressão de que já vou tarde",https://genius.com/Chico-buarque-trocando-em-miudos-lyrics
O Que Será A Flor Da Pele,7fRTrtsDybRLzRWe6fhtKZ,"Milton Nascimento, Chico Buarque","3Bnq7jiU506HcPjRgQ43TM, 6tOsSffQQIXmK8TqsDck8t",Geraes,4bcGQUfEhpB3KfutM2L6XQ,1976-05-03,247426,47,"O que será que me dá?
Que me bole por dentro, será que me dá?
Que brota à flor da pele, será que me dá?
E que me sobe às faces e me faz corar
E que me salta aos olhos a me atraiçoar
E que me aperta o peito, me faz confessar
O que não tem mais jeito de dissimular
E que nem é direito ninguém recusar
E que me faz mendigo, me faz suplicar
O que não tem medida, nem nunca terá
O que não tem remédio, nem nunca terá
O que não tem receita

O que será que será?
Que dá dentro da gente e que não devia
Que desacata a gente, que é revelia
Que é feito uma aguardente que não sacia
Que é feito estar doente de uma folia
Que nem dez mandamentos vão conciliar
Nem todos os unguentos vão aliviar
Nem todos os quebrantos, toda alquimia
Que nem todos os santos, será, que será?
O que não tem descanso, nem nunca terá
O que não tem cansaço, nem nunca terá
O que não tem limite

O que será que me dá?
Que me queima por dentro, será que me dá?
Que me perturba o sono, será que me dá?
Que todos os tremores me vêm agitar
Que todos os ardores me vêm atiçar
Que todos os suores me vêm encharcar
Que todos os meus nervos estão a rogar
Que todos os meus órgãos estão a clamar
E uma aflição medonha me faz implorar
O que não tem vergonha, nem nunca terá
O que não tem governo, nem nunca terá
O que não tem juízo",https://genius.com/Milton-nascimento-o-que-sera-a-flor-da-pele-lyrics
Da cor do pecado,7CMqYsRp4XwrE56H0wyh5u,Ney Matogrosso,2SFIMUkCdZowbeisskDdhn,Pecado (1977),5xmnDIdmFv8uhcAlN9uLHz,1977,213655,27,"
Esse corpo moreno
Cheiroso e gostoso
Que você tem
É um corpo delgado
Da cor do pecado
Que faz tão bem
Esse beijo molhado, escandalizado
Que você tem
Tem sabor diferente
Que a boca da gente jamais esqueceu
Quando você me responde
Umas coisas com graça
A vergonha se esconha
Porque se revela a maudade da raça
Esse cheiro de fato
Tem cheiro de mato, saudade, triteza
Essa simples beleza, teu corpo moreno enlouquece
Não sei nem porque
Só sinto na vida o que vem de você
Esse corpo moreno
Cheiroso e gostoso
Que você tem
É um corpo delgado
Da cor do pecado
Que faz tão bem

Esse beijo molhado, escandalizado
Que você tem
Tem sabor diferente
Que a boca da gente jamais esqueceu
Tem sabor diferente que a boca da gente jamais esqueceu
Eu não sei bem porque
Só sinto na vida o que vem de você",https://genius.com/Ney-matogrosso-da-cor-do-pecado-lyrics
Fica Mal Com Deus,0LdxOkBMsp3MpPxb8MyuYM,Geraldo Vandre,47ucOGPLBaYYcUcTNI1Szg,Geraldo Vandré,316eHvhCrDqSnLFu0bTOCB,1964-01-01,144986,20,"Quem não sabe dar
Fica mal comigo
Quem não sabe amar (2X)
Pelo meu caminho vou
Vou como quem vai chegar
Quem quiser comigo ir
Tem que vir do amor
Tem que ter pra dar
Fica mal com Deus
Quem não sabe dar
Fica mal comigo
Quem não sabe amar (2X)
Vida que não tem valor
Homem que não sabe dar
Deus que se descuide dele
O jeito a gente ajeita
Dele se acabar
Fica mal com Deus
Quem não sabe dar
Fica mal comigo
Quem não sabe amar (2X)",https://genius.com/Geraldo-vandre-fica-mal-com-deus-lyrics
Trepa no coqueiro,4FwSRmPA3osKwerQAeMvdK,Ney Matogrosso,2SFIMUkCdZowbeisskDdhn,Bandido (1976),3xleF5mVrqvqCI2XHLZLug,1976,213560,23,"
Oi, trepa no coqueiro, tira coco, 
Gipi-gipi, nheco-nheco, no coqueiro oi-li-rá!
Oi, trepa no coqueiro, tira coco
Gipi-gipi, nheco-nheco, no coqueiro oi-li-rá!
Oi, trepa no coqueiro, tira coco
Gipi-gipi, nheco-nheco, no coqueiro oi-li-rá!
Oi, trepa no coqueiro, tira coco
Gipi-gipi, nheco-nheco, no coqueiro oi-li-rá!
Papai, cadê Maria?
Maria foi passear!
Papai, cadê Maria?
Maria foi passear!
Os passeios de Maria
Faz papai e mamãe chorar!
Os passeios de Maria
Faz papai e mamãe chorar!
Oi, trepa no coqueiro, tira coco
Gipi-gipi, nheco-nheco, no coqueiro oi-li-rá!

Oi, trepa no coqueiro, tira coco
Gipi-gipi, nheco-nheco, no coqueiro oi-li-rá!
Maria é moça nova
Solteira, não tem juízo!
Maria é moça nova
Solteira, não tem juízo!
Os passeios de Maria
Só podem dar prejuízo!
Os passeios de Maria
Só podem dar prejuízo!
Oi, trepa no coqueiro, tira coco
Gipi-gipi, nheco-nheco, no coqueiro oi-li-rá!
Oi, trepa no coqueiro, tira coco
Gipi-gipi, nheco-nheco, no coqueiro oi-li-rá!
Oi, trepa ai tira coco
Nheco-nheco, no coqueiro oi-li-rá!
Oi, trepa ai tira coco
Nheco-nheco, no coqueiro oi-li-rá!
Oi, trepa
Nheco-nheco, no coqueiro oi-li-rá!

Oi, trepa no coqueiro, tira coco
Gipi-gipi, nheco-nheco, no coqueiro oi-li-rá!
Oi, trepa no coqueiro, tira coco
Gipi-gipi, nheco-nheco, no coqueiro oi-li-rá!",https://genius.com/Ney-matogrosso-trepa-no-coqueiro-lyrics
O Sonho Acabou,2gaEXFFaycfOBtsZxnKGZK,Gilberto Gil,7oEkUINVIj1Nr3Wnj8tzqr,Expresso 2222,2mZXPZKAHvZktvDAz6uxOJ,1972-01-01,212946,0,"O sonho acabou
Quem não dormiu no sleeping-bag
Nem sequer sonhou
O sonho acabou
Quem não dormiu no sleeping-bag
Nem sequer sonhou

O sonho acabou hoje, quando o céu
Foi de-manhando, dessolvindo, vindo, vindo
Dissolvendo a noite na boca do dia
O sonho acabou
Dissolvendo a pílula de vida do doutor Ross
Na barriga de Maria
O sonho acabou desmanchando
A trama do doutor Silvana
A transa do doutor Fantástico
E o meu melaço de cana
O sonho acabou transformando
O sangue do cordeiro em água
Derretendo a minha mágoa
Derrubando a minha cama

O sonho acabou
Foi pesado o sono
Pra quem não sonhou
O sonho acabou
Foi pesado o sono
Pra quem não sonhou

O sonho acabou
Quem não dormiu no sleeping bag
Nem sequer sonhou
O sonho acabou
Quem não dormiu no sleeping bag
Nem sequer sonhou

O sonho acabou hoje, quando o céu
Foi de-manhando, dessolvindo, vindo, vindo
Dissolvendo a noite na boca do dia
O sonho acabou
Dissolvendo a pílula de vida do doutor Ross
Na barriga de Maria

O sonho acabou desmanchando
A trama do doutor Silvana
A transa do doutor Fantástico
E o meu melaço de cana
O sonho acabou transformando
O sangue do cordeiro em água
Derretendo a minha mágoa
Derrubando a minha cama

O sonho acabou
Foi pesado o sono
Pra quem não sonhou
O sonho acabou
Foi pesado o sono
Pra quem não sonhou",https://genius.com/Gilberto-gil-o-sonho-acabou-lyrics
